NAICS_DESC,DATE,REVENUE,anonimized_name
,7/26/21,24506,Sarah Keith INC
,7/27/21,18435,Sarah Keith INC
,7/28/21,18660,Sarah Keith INC
,7/29/21,18357,Sarah Keith INC
,7/30/21,16400,Sarah Keith INC
,7/31/21,2420,Sarah Keith INC
,8/2/21,25799,Sarah Keith INC
,8/3/21,20050,Sarah Keith INC
,8/4/21,18693,Sarah Keith INC
,8/5/21,15860,Sarah Keith INC
,8/6/21,21295,Sarah Keith INC
,8/7/21,2788,Sarah Keith INC
,8/9/21,24230,Sarah Keith INC
,8/10/21,18821,Sarah Keith INC
,8/11/21,17032,Sarah Keith INC
,8/12/21,18465,Sarah Keith INC
,8/13/21,15383,Sarah Keith INC
,8/14/21,2801,Sarah Keith INC
,8/16/21,26665,Sarah Keith INC
,8/17/21,20449,Sarah Keith INC
,8/18/21,16680,Sarah Keith INC
,8/19/21,17459,Sarah Keith INC
,8/20/21,17435,Sarah Keith INC
,8/21/21,2270,Sarah Keith INC
,8/23/21,24870,Sarah Keith INC
,8/24/21,4500,Sarah Keith INC
,8/25/21,30846,Sarah Keith INC
,8/26/21,22185,Sarah Keith INC
,8/27/21,18752,Sarah Keith INC
,8/28/21,1596,Sarah Keith INC
,8/30/21,22056,Sarah Keith INC
,8/31/21,19925,Sarah Keith INC
,9/1/21,18644,Sarah Keith INC
,9/2/21,16459,Sarah Keith INC
,9/3/21,22936,Sarah Keith INC
,9/4/21,2711,Sarah Keith INC
,9/7/21,25620,Sarah Keith INC
,9/8/21,21342,Sarah Keith INC
,9/9/21,22561,Sarah Keith INC
,9/10/21,23865,Sarah Keith INC
,9/11/21,1985,Sarah Keith INC
,9/13/21,21368,Sarah Keith INC
,9/14/21,20324,Sarah Keith INC
,9/15/21,19119,Sarah Keith INC
,9/16/21,15827,Sarah Keith INC
,9/17/21,19176,Sarah Keith INC
,9/19/21,1508,Sarah Keith INC
,9/20/21,20398,Sarah Keith INC
,9/21/21,19182,Sarah Keith INC
,9/22/21,16441,Sarah Keith INC
,9/23/21,16788,Sarah Keith INC
,9/24/21,17565,Sarah Keith INC
,9/27/21,19374,Sarah Keith INC
,9/28/21,23202,Sarah Keith INC
,9/29/21,19440,Sarah Keith INC
,9/30/21,19989,Sarah Keith INC
,10/1/21,21873,Sarah Keith INC
,10/2/21,2024,Sarah Keith INC
,10/4/21,22931,Sarah Keith INC
,10/5/21,21772,Sarah Keith INC
,10/6/21,16214,Sarah Keith INC
,10/7/21,19758,Sarah Keith INC
,10/8/21,20403,Sarah Keith INC
,10/11/21,23567,Sarah Keith INC
,10/12/21,18189,Sarah Keith INC
,10/13/21,15622,Sarah Keith INC
,10/14/21,19606,Sarah Keith INC
,10/15/21,24313,Sarah Keith INC
,10/16/21,1599,Sarah Keith INC
,10/18/21,20896,Sarah Keith INC
,10/19/21,20816,Sarah Keith INC
,10/20/21,18307,Sarah Keith INC
,10/21/21,19152,Sarah Keith INC
,10/22/21,13821,Sarah Keith INC
,10/23/21,4529,Sarah Keith INC
,10/25/21,22046,Sarah Keith INC
,10/26/21,4986,Sarah Keith INC
,10/27/21,26215,Sarah Keith INC
,10/28/21,21858,Sarah Keith INC
,10/29/21,16139,Sarah Keith INC
,10/30/21,2015,Sarah Keith INC
,11/2/21,23396,Sarah Keith INC
,11/3/21,19838,Sarah Keith INC
,11/4/21,18293,Sarah Keith INC
,11/5/21,20355,Sarah Keith INC
,11/6/21,377,Sarah Keith INC
,11/8/21,25415,Sarah Keith INC
,11/9/21,17901,Sarah Keith INC
,11/10/21,16963,Sarah Keith INC
,11/11/21,20501,Sarah Keith INC
,11/12/21,23260,Sarah Keith INC
,11/13/21,854,Sarah Keith INC
,11/15/21,28253,Sarah Keith INC
,11/16/21,19397,Sarah Keith INC
,11/17/21,20621,Sarah Keith INC
,11/18/21,16018,Sarah Keith INC
,11/19/21,24863,Sarah Keith INC
,11/20/21,543,Sarah Keith INC
,11/22/21,23188,Sarah Keith INC
,11/23/21,19277,Sarah Keith INC
,11/24/21,9029,Sarah Keith INC
,11/26/21,35810,Sarah Keith INC
,11/29/21,28953,Sarah Keith INC
,11/30/21,23235,Sarah Keith INC
,12/1/21,20438,Sarah Keith INC
,12/2/21,20869,Sarah Keith INC
,12/3/21,19967,Sarah Keith INC
,12/4/21,1517,Sarah Keith INC
,12/6/21,24975,Sarah Keith INC
,12/7/21,20938,Sarah Keith INC
,12/8/21,15771,Sarah Keith INC
,12/9/21,15812,Sarah Keith INC
,12/10/21,24684,Sarah Keith INC
,12/11/21,2994,Sarah Keith INC
,12/13/21,27749,Sarah Keith INC
,12/14/21,19719,Sarah Keith INC
,12/15/21,19223,Sarah Keith INC
,12/16/21,19074,Sarah Keith INC
,12/17/21,18655,Sarah Keith INC
,12/18/21,163,Sarah Keith INC
,12/20/21,23246,Sarah Keith INC
,12/21/21,19168,Sarah Keith INC
,12/22/21,13395,Sarah Keith INC
,12/23/21,12332,Sarah Keith INC
,12/24/21,6114,Sarah Keith INC
,12/27/21,25876,Sarah Keith INC
,12/28/21,20338,Sarah Keith INC
,12/29/21,19308,Sarah Keith INC
,12/30/21,17423,Sarah Keith INC
,12/31/21,4890,Sarah Keith INC
,1/3/22,30139,Sarah Keith INC
,1/4/22,21946,Sarah Keith INC
,1/5/22,17469,Sarah Keith INC
,1/6/22,16959,Sarah Keith INC
,1/7/22,19741,Sarah Keith INC
,1/10/22,27340,Sarah Keith INC
,1/11/22,20559,Sarah Keith INC
,1/12/22,18352,Sarah Keith INC
,1/13/22,19196,Sarah Keith INC
,1/14/22,18279,Sarah Keith INC
,1/15/22,905,Sarah Keith INC
,1/18/22,27563,Sarah Keith INC
,1/19/22,19884,Sarah Keith INC
,1/20/22,19194,Sarah Keith INC
,1/21/22,26445,Sarah Keith INC
,1/22/22,2386,Sarah Keith INC
,1/24/22,29238,Sarah Keith INC
,1/25/22,20766,Sarah Keith INC
,1/26/22,16233,Sarah Keith INC
,1/27/22,17593,Sarah Keith INC
,1/28/22,9077,Sarah Keith INC
,1/31/22,29670,Sarah Keith INC
,2/1/22,20692,Sarah Keith INC
,2/2/22,22866,Sarah Keith INC
,2/3/22,17382,Sarah Keith INC
,2/4/22,20888,Sarah Keith INC
,2/5/22,1861,Sarah Keith INC
,2/7/22,28622,Sarah Keith INC
,2/8/22,21936,Sarah Keith INC
,2/9/22,11976,Sarah Keith INC
,2/10/22,15069,Sarah Keith INC
,2/11/22,18853,Sarah Keith INC
,2/12/22,1779,Sarah Keith INC
,2/14/22,23569,Sarah Keith INC
,2/15/22,17945,Sarah Keith INC
,2/16/22,18905,Sarah Keith INC
,2/17/22,16055,Sarah Keith INC
,2/18/22,18385,Sarah Keith INC
,2/21/22,24812,Sarah Keith INC
,2/22/22,22499,Sarah Keith INC
,2/23/22,14827,Sarah Keith INC
,2/24/22,7128,Sarah Keith INC
,2/25/22,13211,Sarah Keith INC
,2/26/22,191,Sarah Keith INC
,2/28/22,8486,Sarah Keith INC
,3/1/22,5411,Sarah Keith INC
,3/2/22,4998,Sarah Keith INC
,3/3/22,5826,Sarah Keith INC
,3/4/22,21267,Sarah Keith INC
,3/5/22,1946,Sarah Keith INC
,3/7/22,5521,Sarah Keith INC
,3/8/22,14981,Sarah Keith INC
,3/9/22,5766,Sarah Keith INC
,3/10/22,5195,Sarah Keith INC
,3/11/22,12051,Sarah Keith INC
,3/12/22,2195,Sarah Keith INC
,3/14/22,6327,Sarah Keith INC
,3/15/22,4829,Sarah Keith INC
,3/16/22,6011,Sarah Keith INC
,3/17/22,17142,Sarah Keith INC
,3/18/22,8794,Sarah Keith INC
,3/19/22,2172,Sarah Keith INC
,3/21/22,9133,Sarah Keith INC
,3/22/22,10668,Sarah Keith INC
,3/23/22,5958,Sarah Keith INC
,3/24/22,6752,Sarah Keith INC
,3/25/22,7822,Sarah Keith INC
,3/26/22,1689,Sarah Keith INC
,3/28/22,20570,Sarah Keith INC
,3/29/22,6914,Sarah Keith INC
,3/30/22,7944,Sarah Keith INC
,3/31/22,5480,Sarah Keith INC
,4/1/22,5645,Sarah Keith INC
,4/4/22,9540,Sarah Keith INC
,4/5/22,5206,Sarah Keith INC
,4/6/22,6073,Sarah Keith INC
,4/7/22,4859,Sarah Keith INC
,4/8/22,12567,Sarah Keith INC
,4/9/22,894,Sarah Keith INC
,4/11/22,7588,Sarah Keith INC
,4/12/22,4278,Sarah Keith INC
,4/13/22,4572,Sarah Keith INC
,4/14/22,4920,Sarah Keith INC
,4/15/22,5841,Sarah Keith INC
,4/16/22,1235,Sarah Keith INC
,4/18/22,5360,Sarah Keith INC
,4/19/22,5881,Sarah Keith INC
,4/20/22,5075,Sarah Keith INC
,4/21/22,5148,Sarah Keith INC
,4/22/22,9265,Sarah Keith INC
,4/23/22,2634,Sarah Keith INC
,4/25/22,29223,Sarah Keith INC
,4/26/22,20111,Sarah Keith INC
,4/27/22,21776,Sarah Keith INC
,4/28/22,17892,Sarah Keith INC
,4/29/22,13086,Sarah Keith INC
,4/30/22,1869,Sarah Keith INC
,5/2/22,3315,Sarah Keith INC
,5/3/22,9747,Sarah Keith INC
,5/4/22,10572,Sarah Keith INC
,5/5/22,17622,Sarah Keith INC
,5/6/22,6879,Sarah Keith INC
,5/7/22,1165,Sarah Keith INC
,5/9/22,15225,Sarah Keith INC
,5/10/22,14477,Sarah Keith INC
,5/11/22,10957,Sarah Keith INC
,5/12/22,6714,Sarah Keith INC
,5/13/22,12588,Sarah Keith INC
,5/14/22,36,Sarah Keith INC
,5/16/22,6085,Sarah Keith INC
,5/17/22,31132,Sarah Keith INC
,5/18/22,11990,Sarah Keith INC
,5/19/22,7141,Sarah Keith INC
,5/20/22,5224,Sarah Keith INC
,5/23/22,5146,Sarah Keith INC
,5/24/22,6471,Sarah Keith INC
,5/25/22,4513,Sarah Keith INC
,5/26/22,5547,Sarah Keith INC
,5/27/22,9555,Sarah Keith INC
,5/28/22,268,Sarah Keith INC
,5/31/22,8832,Sarah Keith INC
,6/1/22,5010,Sarah Keith INC
,6/2/22,11813,Sarah Keith INC
,6/3/22,8460,Sarah Keith INC
,6/4/22,816,Sarah Keith INC
,6/6/22,5292,Sarah Keith INC
,6/7/22,15155,Sarah Keith INC
,6/8/22,4526,Sarah Keith INC
,6/9/22,19412,Sarah Keith INC
,6/10/22,23403,Sarah Keith INC
,6/11/22,2202,Sarah Keith INC
,6/13/22,28855,Sarah Keith INC
,6/14/22,21962,Sarah Keith INC
,6/15/22,5262,Sarah Keith INC
,6/16/22,985,Sarah Keith INC
,6/17/22,18295,Sarah Keith INC
,6/20/22,25845,Sarah Keith INC
,6/21/22,1807,Sarah Keith INC
,6/22/22,20221,Sarah Keith INC
,6/23/22,16663,Sarah Keith INC
,6/24/22,5398,Sarah Keith INC
,6/25/22,356,Sarah Keith INC
,6/27/22,22099,Sarah Keith INC
,6/28/22,19040,Sarah Keith INC
,6/29/22,16518,Sarah Keith INC
,6/30/22,19573,Sarah Keith INC
Direct Property and Casualty I,4/15/20,60,Sean Weeks INC
Direct Property and Casualty I,4/28/20,13,Sean Weeks INC
Direct Property and Casualty I,6/9/20,14456,Sean Weeks INC
Direct Property and Casualty I,6/10/20,1834,Sean Weeks INC
Direct Property and Casualty I,6/11/20,16491,Sean Weeks INC
Direct Property and Casualty I,6/12/20,12591,Sean Weeks INC
Direct Property and Casualty I,6/15/20,12269,Sean Weeks INC
Direct Property and Casualty I,6/16/20,7655,Sean Weeks INC
Direct Property and Casualty I,6/17/20,10494,Sean Weeks INC
Direct Property and Casualty I,6/18/20,6631,Sean Weeks INC
Direct Property and Casualty I,6/19/20,8837,Sean Weeks INC
Direct Property and Casualty I,6/22/20,6405,Sean Weeks INC
Direct Property and Casualty I,6/23/20,14540,Sean Weeks INC
Direct Property and Casualty I,6/24/20,9959,Sean Weeks INC
Direct Property and Casualty I,6/25/20,8646,Sean Weeks INC
Direct Property and Casualty I,6/26/20,9361,Sean Weeks INC
Direct Property and Casualty I,6/29/20,9871,Sean Weeks INC
Direct Property and Casualty I,6/30/20,18799,Sean Weeks INC
Direct Property and Casualty I,7/1/20,144,Sean Weeks INC
Direct Property and Casualty I,7/2/20,11276,Sean Weeks INC
Direct Property and Casualty I,7/6/20,7178,Sean Weeks INC
Direct Property and Casualty I,7/7/20,11457,Sean Weeks INC
Direct Property and Casualty I,7/8/20,10255,Sean Weeks INC
Direct Property and Casualty I,7/9/20,8655,Sean Weeks INC
Direct Property and Casualty I,7/10/20,7812,Sean Weeks INC
Direct Property and Casualty I,7/13/20,10327,Sean Weeks INC
Direct Property and Casualty I,7/14/20,14199,Sean Weeks INC
Direct Property and Casualty I,7/15/20,8617,Sean Weeks INC
Direct Property and Casualty I,7/16/20,11551,Sean Weeks INC
Direct Property and Casualty I,7/17/20,9397,Sean Weeks INC
Direct Property and Casualty I,7/20/20,6139,Sean Weeks INC
Direct Property and Casualty I,7/21/20,11933,Sean Weeks INC
Direct Property and Casualty I,7/22/20,13227,Sean Weeks INC
Direct Property and Casualty I,7/23/20,11445,Sean Weeks INC
Direct Property and Casualty I,7/24/20,10003,Sean Weeks INC
Direct Property and Casualty I,7/27/20,123,Sean Weeks INC
Direct Property and Casualty I,7/28/20,36758,Sean Weeks INC
Direct Property and Casualty I,7/29/20,25634,Sean Weeks INC
Direct Property and Casualty I,7/30/20,301,Sean Weeks INC
Direct Property and Casualty I,7/31/20,10454,Sean Weeks INC
Direct Property and Casualty I,8/3/20,19053,Sean Weeks INC
Direct Property and Casualty I,8/4/20,12095,Sean Weeks INC
Direct Property and Casualty I,8/5/20,17657,Sean Weeks INC
Direct Property and Casualty I,8/6/20,10948,Sean Weeks INC
Direct Property and Casualty I,8/7/20,6161,Sean Weeks INC
Direct Property and Casualty I,8/10/20,9225,Sean Weeks INC
Direct Property and Casualty I,8/11/20,10753,Sean Weeks INC
Direct Property and Casualty I,8/12/20,13723,Sean Weeks INC
Direct Property and Casualty I,8/13/20,9636,Sean Weeks INC
Direct Property and Casualty I,8/14/20,9100,Sean Weeks INC
Direct Property and Casualty I,8/17/20,10172,Sean Weeks INC
Direct Property and Casualty I,8/18/20,10363,Sean Weeks INC
Direct Property and Casualty I,8/19/20,14064,Sean Weeks INC
Direct Property and Casualty I,8/20/20,10678,Sean Weeks INC
Direct Property and Casualty I,8/21/20,10513,Sean Weeks INC
Direct Property and Casualty I,8/24/20,9203,Sean Weeks INC
Direct Property and Casualty I,8/25/20,10568,Sean Weeks INC
Direct Property and Casualty I,8/26/20,18020,Sean Weeks INC
Direct Property and Casualty I,8/27/20,10259,Sean Weeks INC
Direct Property and Casualty I,8/28/20,11123,Sean Weeks INC
Direct Property and Casualty I,8/31/20,14242,Sean Weeks INC
Direct Property and Casualty I,9/1/20,10238,Sean Weeks INC
Direct Property and Casualty I,9/2/20,15206,Sean Weeks INC
Direct Property and Casualty I,9/3/20,14480,Sean Weeks INC
Direct Property and Casualty I,9/4/20,10242,Sean Weeks INC
Direct Property and Casualty I,9/8/20,9607,Sean Weeks INC
Direct Property and Casualty I,9/9/20,11369,Sean Weeks INC
Direct Property and Casualty I,9/10/20,14202,Sean Weeks INC
Direct Property and Casualty I,9/11/20,14412,Sean Weeks INC
Direct Property and Casualty I,9/14/20,18436,Sean Weeks INC
Direct Property and Casualty I,9/15/20,13213,Sean Weeks INC
Direct Property and Casualty I,9/16/20,12693,Sean Weeks INC
Direct Property and Casualty I,9/17/20,12211,Sean Weeks INC
Direct Property and Casualty I,9/18/20,9287,Sean Weeks INC
Direct Property and Casualty I,9/21/20,10270,Sean Weeks INC
Direct Property and Casualty I,9/22/20,10934,Sean Weeks INC
Direct Property and Casualty I,9/23/20,14721,Sean Weeks INC
Direct Property and Casualty I,9/24/20,11452,Sean Weeks INC
Direct Property and Casualty I,9/25/20,11462,Sean Weeks INC
Direct Property and Casualty I,9/28/20,10047,Sean Weeks INC
Direct Property and Casualty I,9/29/20,11592,Sean Weeks INC
Direct Property and Casualty I,9/30/20,13586,Sean Weeks INC
Direct Property and Casualty I,10/1/20,9944,Sean Weeks INC
Direct Property and Casualty I,10/2/20,10218,Sean Weeks INC
Direct Property and Casualty I,10/5/20,8279,Sean Weeks INC
Direct Property and Casualty I,10/6/20,9517,Sean Weeks INC
Direct Property and Casualty I,10/7/20,11386,Sean Weeks INC
Direct Property and Casualty I,10/8/20,10033,Sean Weeks INC
Direct Property and Casualty I,10/9/20,15274,Sean Weeks INC
Direct Property and Casualty I,10/12/20,8176,Sean Weeks INC
Direct Property and Casualty I,10/13/20,9425,Sean Weeks INC
Direct Property and Casualty I,10/14/20,3812,Sean Weeks INC
Direct Property and Casualty I,10/15/20,20285,Sean Weeks INC
Direct Property and Casualty I,10/16/20,2411,Sean Weeks INC
Direct Property and Casualty I,10/19/20,11265,Sean Weeks INC
Direct Property and Casualty I,10/20/20,10677,Sean Weeks INC
Direct Property and Casualty I,10/21/20,14145,Sean Weeks INC
Direct Property and Casualty I,10/22/20,8182,Sean Weeks INC
Direct Property and Casualty I,10/23/20,9790,Sean Weeks INC
Direct Property and Casualty I,10/26/20,20629,Sean Weeks INC
Direct Property and Casualty I,10/27/20,13008,Sean Weeks INC
Direct Property and Casualty I,10/28/20,311,Sean Weeks INC
Direct Property and Casualty I,10/29/20,10654,Sean Weeks INC
Direct Property and Casualty I,10/30/20,10065,Sean Weeks INC
Direct Property and Casualty I,11/2/20,11120,Sean Weeks INC
Direct Property and Casualty I,11/3/20,11626,Sean Weeks INC
Direct Property and Casualty I,11/4/20,12666,Sean Weeks INC
Direct Property and Casualty I,11/5/20,11411,Sean Weeks INC
Direct Property and Casualty I,11/6/20,10423,Sean Weeks INC
Direct Property and Casualty I,11/9/20,10283,Sean Weeks INC
Direct Property and Casualty I,11/10/20,13386,Sean Weeks INC
Direct Property and Casualty I,11/11/20,19049,Sean Weeks INC
Direct Property and Casualty I,11/12/20,9446,Sean Weeks INC
Direct Property and Casualty I,11/13/20,3709,Sean Weeks INC
Direct Property and Casualty I,11/16/20,10044,Sean Weeks INC
Direct Property and Casualty I,11/17/20,25737,Sean Weeks INC
Direct Property and Casualty I,11/18/20,88,Sean Weeks INC
Direct Property and Casualty I,11/19/20,9586,Sean Weeks INC
Direct Property and Casualty I,11/20/20,10669,Sean Weeks INC
Direct Property and Casualty I,11/23/20,9924,Sean Weeks INC
Direct Property and Casualty I,11/24/20,10369,Sean Weeks INC
Direct Property and Casualty I,11/25/20,14358,Sean Weeks INC
Direct Property and Casualty I,11/27/20,10572,Sean Weeks INC
Direct Property and Casualty I,11/30/20,10286,Sean Weeks INC
Direct Property and Casualty I,12/1/20,9954,Sean Weeks INC
Direct Property and Casualty I,12/2/20,11233,Sean Weeks INC
Direct Property and Casualty I,12/3/20,16972,Sean Weeks INC
Direct Property and Casualty I,12/4/20,9376,Sean Weeks INC
Direct Property and Casualty I,12/7/20,14488,Sean Weeks INC
Direct Property and Casualty I,12/8/20,12170,Sean Weeks INC
Direct Property and Casualty I,12/9/20,10985,Sean Weeks INC
Direct Property and Casualty I,12/10/20,10730,Sean Weeks INC
Direct Property and Casualty I,12/11/20,7026,Sean Weeks INC
Direct Property and Casualty I,12/14/20,8574,Sean Weeks INC
Direct Property and Casualty I,12/15/20,9266,Sean Weeks INC
Direct Property and Casualty I,12/16/20,12986,Sean Weeks INC
Direct Property and Casualty I,12/17/20,9453,Sean Weeks INC
Direct Property and Casualty I,12/18/20,10466,Sean Weeks INC
Direct Property and Casualty I,12/21/20,10787,Sean Weeks INC
Direct Property and Casualty I,12/22/20,11696,Sean Weeks INC
Direct Property and Casualty I,12/23/20,12411,Sean Weeks INC
Direct Property and Casualty I,12/24/20,11416,Sean Weeks INC
Direct Property and Casualty I,12/28/20,9940,Sean Weeks INC
Direct Property and Casualty I,12/29/20,10660,Sean Weeks INC
Direct Property and Casualty I,12/30/20,15192,Sean Weeks INC
Direct Property and Casualty I,12/31/20,9614,Sean Weeks INC
Direct Property and Casualty I,1/4/21,10343,Sean Weeks INC
Direct Property and Casualty I,1/5/21,10582,Sean Weeks INC
Direct Property and Casualty I,1/6/21,19153,Sean Weeks INC
Direct Property and Casualty I,1/7/21,7113,Sean Weeks INC
Direct Property and Casualty I,1/8/21,8306,Sean Weeks INC
Direct Property and Casualty I,1/11/21,12579,Sean Weeks INC
Direct Property and Casualty I,1/12/21,10141,Sean Weeks INC
Direct Property and Casualty I,1/13/21,8856,Sean Weeks INC
Direct Property and Casualty I,1/14/21,8278,Sean Weeks INC
Direct Property and Casualty I,1/15/21,9250,Sean Weeks INC
Direct Property and Casualty I,1/19/21,10053,Sean Weeks INC
Direct Property and Casualty I,1/20/21,13923,Sean Weeks INC
Direct Property and Casualty I,1/21/21,10919,Sean Weeks INC
Direct Property and Casualty I,1/22/21,10176,Sean Weeks INC
Direct Property and Casualty I,1/25/21,9036,Sean Weeks INC
Direct Property and Casualty I,1/26/21,19380,Sean Weeks INC
Direct Property and Casualty I,1/27/21,10085,Sean Weeks INC
Direct Property and Casualty I,1/28/21,9995,Sean Weeks INC
Direct Property and Casualty I,1/29/21,12446,Sean Weeks INC
Direct Property and Casualty I,2/1/21,13278,Sean Weeks INC
Direct Property and Casualty I,2/2/21,15055,Sean Weeks INC
Direct Property and Casualty I,2/3/21,9969,Sean Weeks INC
Direct Property and Casualty I,2/4/21,11532,Sean Weeks INC
Direct Property and Casualty I,2/5/21,11982,Sean Weeks INC
Direct Property and Casualty I,2/8/21,12863,Sean Weeks INC
Direct Property and Casualty I,2/9/21,17396,Sean Weeks INC
Direct Property and Casualty I,2/10/21,13297,Sean Weeks INC
Direct Property and Casualty I,2/11/21,11856,Sean Weeks INC
Direct Property and Casualty I,2/12/21,9267,Sean Weeks INC
Direct Property and Casualty I,2/16/21,11150,Sean Weeks INC
Direct Property and Casualty I,2/17/21,17667,Sean Weeks INC
Direct Property and Casualty I,2/18/21,13476,Sean Weeks INC
Direct Property and Casualty I,2/19/21,9913,Sean Weeks INC
Direct Property and Casualty I,2/22/21,9115,Sean Weeks INC
Direct Property and Casualty I,2/23/21,13586,Sean Weeks INC
Direct Property and Casualty I,2/24/21,12426,Sean Weeks INC
Direct Property and Casualty I,2/25/21,11633,Sean Weeks INC
Direct Property and Casualty I,2/26/21,16359,Sean Weeks INC
Direct Property and Casualty I,3/1/21,13263,Sean Weeks INC
Direct Property and Casualty I,3/2/21,16571,Sean Weeks INC
Direct Property and Casualty I,3/3/21,12506,Sean Weeks INC
Direct Property and Casualty I,3/4/21,12468,Sean Weeks INC
Direct Property and Casualty I,3/5/21,12888,Sean Weeks INC
Direct Property and Casualty I,3/8/21,15284,Sean Weeks INC
Direct Property and Casualty I,3/9/21,18366,Sean Weeks INC
Direct Property and Casualty I,3/10/21,2383,Sean Weeks INC
Direct Property and Casualty I,3/11/21,23435,Sean Weeks INC
Direct Property and Casualty I,3/12/21,258,Sean Weeks INC
Direct Property and Casualty I,3/15/21,31085,Sean Weeks INC
Direct Property and Casualty I,3/17/21,3165,Sean Weeks INC
Direct Property and Casualty I,3/18/21,12935,Sean Weeks INC
Direct Property and Casualty I,3/19/21,9434,Sean Weeks INC
Direct Property and Casualty I,3/22/21,21204,Sean Weeks INC
Direct Property and Casualty I,3/23/21,19033,Sean Weeks INC
Direct Property and Casualty I,3/24/21,14396,Sean Weeks INC
